ID,Date,HomeTeam,AwayTeam,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
323,2014-11-01,Parma,Inter,3.4,3.4,2.1,3.1,3.2,2.3,3.1,3.3,2.2,3.25,3.3,2.2,3.4,3.1,2.25,3.6,3.3,2.25
324,2014-11-02,Chievo,Sassuolo,2.4,3.2,3,2.45,3.1,2.95,2.3,3.3,2.9,2.3,3.2,3.1,2.5,3,3,2.5,3.12,3.2
325,2014-11-02,Milan,Palermo,1.5,4,7,1.53,3.9,6.25,1.5,4,6.1,1.45,4.33,7,1.53,3.75,7,1.53,4.2,7.5
326,2014-11-02,Sampdoria,Fiorentina,3,3.2,2.4,2.7,3.2,2.6,2.6,3.2,2.6,2.8,3.25,2.5,2.9,3,2.62,3.12,3.1,2.62
327,2014-11-02,Torino,Atalanta,1.85,3.5,4.2,1.85,3.3,4.4,1.9,3.3,4,1.85,3.4,4.33,1.91,3.3,4.2,1.91,3.4,4.6
328,2014-11-02,Udinese,Genoa,2.05,3.3,3.6,2.05,3.2,3.7,2,3.3,3.6,1.95,3.4,4,2,3.2,4,2.1,3.2,4.2
329,2014-11-03,Cesena,Verona,2.88,3.2,2.5,2.8,3.1,2.55,2.6,3.2,2.6,2.75,3.3,2.5,3,3,2.5,3.1,3.12,2.6
330,2014-11-03,Lazio,Cagliari,1.53,3.8,6.5,1.55,3.9,6,1.55,3.9,5.6,1.55,4,6,1.62,3.6,6,1.57,4,6.5
331,2014-11-08,Sampdoria,Milan,2.6,3.2,2.7,2.7,3.2,2.65,2.65,3.3,2.5,2.8,3.2,2.6,2.7,3.1,2.7,2.8,3.12,2.88
332,2014-11-08,Sassuolo,Atalanta,2.1,3.4,3.4,2.2,3.2,3.3,2.2,3.3,3.1,2.25,3.25,3.25,2.2,3.1,3.5,2.15,3.3,3.7
333,2014-11-09,Cagliari,Genoa,2.2,3.4,3.2,2.25,3.2,3.2,2.3,3.2,3,2.3,3.3,3.1,2.3,3.2,3.2,2.25,3.5,3.2
334,2014-11-09,Chievo,Cesena,1.85,3.4,4.33,1.95,3.1,4.25,1.9,3.45,3.8,1.95,3.4,4,1.95,3.1,4.33,1.95,3.3,4.75
335,2014-11-09,Empoli,Lazio,3.75,3.25,2.05,3.4,3.2,2.15,3.3,3.3,2.1,3.3,3.3,2.2,3.3,3.3,2.2,3.9,3.3,2.15
336,2014-11-09,Fiorentina,Napoli,2.5,3.3,2.75,2.55,3.2,2.75,2.6,3.2,2.6,2.5,3.4,2.75,2.7,3.1,2.7,2.7,3.25,2.9
337,2014-11-09,Inter,Verona,1.45,4.5,6.5,1.52,3.9,6.5,1.5,4,6.1,1.44,4.5,7,1.5,4,7,1.5,4.5,8
338,2014-11-09,Juventus,Parma,1.2,6,15,1.25,5.5,11,1.22,5.5,12,1.22,6,13,1.25,5.5,12,1.2,6.25,18
339,2014-11-09,Palermo,Udinese,2.15,3.3,3.4,2.25,3.2,3.2,2.2,3.2,3.2,2.25,3.25,3.2,2.25,3.1,3.4,2.2,3.25,3.7
340,2014-11-09,Roma,Torino,1.44,4.33,7,1.5,3.8,7,1.45,4,7,1.5,4.2,6.5,1.5,3.75,7.5,1.45,4.33,8.5
341,2014-11-22,Atalanta,Roma,4.5,3.4,1.83,4.25,3.4,1.85,4,3.45,1.85,4.75,3.4,1.8,4.33,3.5,1.83,5.2,3.5,1.83
342,2014-11-22,Lazio,Juventus,3.75,3.4,2,3.6,3.25,2.05,3.8,3.45,1.9,3.8,3.5,1.95,4,3.1,2.05,4.2,3.4,2.05
343,2014-11-23,Cesena,Sampdoria,4,3.3,1.95,3.9,3.3,1.95,3.6,3.3,2,4.33,3.25,1.91,4.4,3.1,1.95,4.6,3.25,1.95
344,2014-11-23,Milan,Inter,2.63,3.2,2.7,2.65,3.3,2.7,2.6,3.2,2.6,2.6,3.25,2.75,2.8,2.87,2.8,2.75,3.2,2.88
345,2014-11-23,Napoli,Cagliari,1.36,4.75,8.5,1.4,4.6,7.5,1.4,4.4,7.3,1.36,4.75,8.5,1.4,4.75,7.5,1.36,5,10
346,2014-11-23,Parma,Empoli,2.15,3.4,3.3,2.15,3.1,3.55,2,3.3,3.6,2,3.4,3.75,2.2,3.3,3.3,2.15,3.3,3.9
347,2014-11-23,Torino,Sassuolo,1.83,3.5,4.33,1.85,3.4,4.25,1.8,3.5,4.2,1.8,3.4,4.75,1.8,3.4,4.75,1.87,3.4,5
348,2014-11-23,Udinese,Chievo,1.85,3.4,4.33,1.95,3.3,3.9,1.8,3.5,4.2,1.83,3.4,4.5,2,3.3,3.75,1.95,3.3,4.75
349,2014-11-23,Verona,Fiorentina,3.4,3.4,2.1,3.45,3.2,2.15,3.3,3.3,2.1,3.5,3.4,2.1,3.25,3.3,2.2,3.7,3.4,2.15
350,2014-11-24,Genoa,Palermo,2.15,3.3,3.4,2.2,3.2,3.3,2,3.3,3.6,2.15,3.2,3.6,2.2,3.2,3.4,2.25,3.13,3.75
351,2014-11-29,Chievo,Lazio,3.75,3.3,2.1,3.45,3.2,2.15,3.3,3.3,2.1,3.75,3.3,2.05,3.6,3.1,2.15,3.9,3.25,2.15
352,2014-11-29,Sassuolo,Verona,2,3.5,3.6,2.1,3.2,3.6,2.1,3.2,3.4,2.1,3.4,3.5,2.1,3.2,3.6,2.1,3.4,3.8
353,2014-11-30,Cagliari,Fiorentina,3.8,3.5,2,3.2,3.3,2.2,3.2,3.2,2.2,3.4,3.4,2.1,3.5,3.1,2.2,3.7,3.4,2.15
354,2014-11-30,Cesena,Genoa,3.4,3.2,2.25,3.1,3.2,2.3,3.2,3.2,2.2,3.4,3.2,2.2,3.4,3,2.3,3.6,3.1,2.38
355,2014-11-30,Empoli,Atalanta,2.1,3.4,3.6,2.2,3.1,3.4,2.1,3.2,3.4,2.15,3.25,3.5,2.2,3.1,3.5,2.2,3.25,3.7
356,2014-11-30,Juventus,Torino,1.3,5,13,1.28,5.25,10,1.3,5,9,1.3,5,11,1.3,5,11,1.25,5.5,15
357,2014-11-30,Milan,Udinese,1.62,3.75,6,1.62,3.7,5.5,1.65,3.6,5.1,1.6,3.8,5.75,1.62,3.6,6,1.62,3.9,6.5
358,2014-11-30,Palermo,Parma,1.85,3.6,4.5,1.91,3.3,4.1,2,3.3,3.6,1.9,3.4,4.2,1.91,3.4,4,1.87,3.5,4.75
359,2014-11-30,Roma,Inter,1.75,3.75,4.75,1.8,3.5,4.75,1.7,3.6,4.7,1.8,3.6,4.5,1.85,3.2,4.8,1.8,3.6,5.2
360,2014-12-01,Sampdoria,Napoli,3.3,3.4,2.2,3.2,3.2,2.25,3,3.2,2.3,3.4,3.25,2.2,3.5,3,2.25,3.7,3.3,2.2
361,2014-12-05,Fiorentina,Juventus,3.8,3.4,2.05,3.7,3.25,2.1,3.6,3.3,2,3.6,3.3,2.1,3.5,3.3,2.1,4,3.3,2.1
362,2014-12-06,Roma,Sassuolo,1.33,5.25,9,1.35,4.5,9.5,1.4,4.4,7.3,1.33,5,9.5,1.33,4.8,10,1.36,5,11
363,2014-12-06,Torino,Palermo,1.91,3.3,4.5,1.95,3.2,4.1,2,3.3,3.6,1.9,3.3,4.33,1.95,3.1,4.33,1.92,3.3,4.75
364,2014-12-07,Atalanta,Cesena,1.62,3.6,6.5,1.67,3.4,5.5,1.7,3.6,4.7,1.66,3.5,6,1.67,3.4,6,1.62,3.6,7.5
365,2014-12-07,Genoa,Milan,3.1,3.25,2.4,2.8,3.2,2.5,2.9,3.3,2.3,3,3.25,2.4,2.9,3.1,2.5,3.12,3.2,2.55
366,2014-12-07,Inter,Udinese,1.5,4,7.5,1.53,3.9,6.25,1.57,3.8,5.5,1.5,4,7,1.53,3.75,7,1.5,4,8.5
367,2014-12-07,Napoli,Empoli,1.33,5,10,1.33,4.75,9.5,1.35,4.8,7.6,1.33,5,9.5,1.33,4.5,11,1.3,5.25,12
368,2014-12-07,Parma,Lazio,3.6,3.4,2.1,3.4,3.2,2.15,3.3,3.3,2.1,3.6,3.3,2.1,3.5,1.2,2.15,3.75,3.4,2.15
369,2014-12-08,Cagliari,Chievo,1.85,3.6,4.33,1.91,3.4,4,1.85,3.45,4,1.85,3.6,4.2,1.91,3.2,4.33,1.91,3.6,4.5
370,2014-12-08,Verona,Sampdoria,2.7,3.25,2.7,2.7,2.95,2.75,2.4,3.3,2.75,2.7,3.2,2.7,2.7,3.1,2.7,2.8,3.2,2.8
371,2014-12-13,Lazio,Atalanta,1.57,3.8,6.5,1.62,3.7,5.5,1.55,3.9,5.6,1.57,3.75,6.5,1.62,3.6,6,1.6,3.9,7
372,2014-12-13,Palermo,Sassuolo,2.05,3.5,3.6,2.05,3.2,3.75,2.05,3.2,3.6,2.05,3.4,3.7,2.05,3.2,3.75,2.05,3.4,3.9
373,2014-12-14,Cesena,Fiorentina,7.5,3.8,1.53,6.5,3.8,1.53,5.6,3.9,1.55,7,3.8,1.53,7,3.75,1.53,8.5,3.9,1.53
374,2014-12-14,Genoa,Roma,3.6,3.5,2.05,3.75,3.2,2.05,3.2,3.2,2.2,3.8,3.4,2,3.6,3.4,2.05,4.1,3.4,2.05
375,2014-12-14,Juventus,Sampdoria,1.36,4.75,9,1.34,4.75,8.75,1.35,4.8,7.6,1.33,5,9.5,1.33,4.5,11,1.33,5,12
376,2014-12-14,Milan,Napoli,2.8,3.4,2.5,2.7,3.3,2.65,2.5,3.2,2.75,2.7,3.3,2.7,2.7,3.2,2.62,2.88,3.4,2.62
377,2014-12-14,Parma,Cagliari,2.25,3.5,3.1,2.3,3.2,3.1,2.2,3.3,3.1,2.25,3.5,3.1,2.3,3.2,3.2,2.3,3.4,3.4
378,2014-12-14,Udinese,Verona,1.95,3.6,3.8,2,3.2,3.9,1.9,3.45,3.8,1.9,3.5,4,2,3.2,4,2,3.4,4.33
379,2014-12-15,Chievo,Inter,4.2,3.4,1.95,3.6,3.4,2,3.8,3.45,1.9,4.2,3.4,1.9,4,3.2,2,4.75,3.3,1.95
380,2014-12-15,Empoli,Torino,2.4,3.1,3.2,2.4,3.2,2.95,2.3,3.2,3,2.3,3.2,3.2,2.4,3,3.2,2.4,3.2,3.4
381,2014-12-18,Cagliari,Juventus,8,4.5,1.4,7.5,4.33,1.42,7.3,4.4,1.4,8,4.5,1.4,8,4.5,1.4,9.5,4.6,1.4
382,2014-12-18,Napoli,Parma,1.33,5,9,1.36,4.5,8.75,1.35,4.8,7.6,1.33,5,9,1.3,5,11,1.33,5,11
383,2014-12-20,Roma,Milan,1.75,3.8,4.75,1.8,3.65,4.5,1.85,3.45,4,1.72,3.75,4.75,1.8,3.5,4.5,1.8,3.75,5
384,2014-12-20,Sassuolo,Cesena,1.53,4,7,1.57,3.7,6.25,1.6,3.6,5.6,1.57,3.75,6.5,1.57,3.8,6,1.57,3.9,7.5
385,2014-12-21,Atalanta,Palermo,2.3,3.2,3.3,2.4,3,3.1,2.3,3.2,3,2.3,3.2,3.25,2.4,3.1,3.1,2.45,3.12,3.4
386,2014-12-21,Fiorentina,Empoli,1.45,4.2,8,1.53,4,6,1.5,4,6.1,1.53,4,6.5,1.53,4,6,1.53,4,7.5
387,2014-12-21,Inter,Lazio,2.15,3.4,3.5,2.15,3.3,3.3,2.2,3.3,3.1,2.05,3.4,3.6,2.15,3.1,3.6,2.15,3.4,3.75
388,2014-12-21,Sampdoria,Udinese,1.85,3.5,4.5,1.91,3.3,4.1,1.9,3.35,3.9,1.85,3.4,4.5,1.91,3.1,4.5,1.9,3.4,4.75
389,2014-12-21,Torino,Genoa,2,3.3,3.8,2.05,3.2,3.7,2.2,3.2,3.2,2.05,3.25,3.75,2.05,3.1,4,2.05,3.25,4.2
390,2014-12-21,Verona,Chievo,2.38,3.2,3.2,2.4,3.1,3,2.3,3.2,3,2.25,3.25,3.25,2.4,3.1,3.1,2.38,3.25,3.4
391,2015-01-05,Lazio,Sampdoria,1.85,3.4,4.33,1.91,3.2,4.2,1.85,3.45,4,1.85,3.4,4.5,1.91,3.2,4.33,1.87,3.4,4.75
392,2015-01-06,Cesena,Napoli,9.5,4.75,1.36,7.5,5,1.36,6.8,4.6,1.4,9.5,4.8,1.36,9,4.6,1.36,11,4.8,1.33
393,2015-01-06,Chievo,Torino,3.1,3.1,2.5,2.7,3.1,2.65,2.6,3.2,2.6,3,3,2.62,3,2.9,2.6,3.2,2.9,2.7
394,2015-01-06,Empoli,Verona,1.91,3.5,4.2,1.91,3.3,4.1,2.1,3.2,3.4,1.91,3.4,4.33,1.91,3.5,4,1.93,3.5,4.5
395,2015-01-06,Genoa,Atalanta,1.95,3.3,4.33,1.95,3.2,4.1,1.9,3.3,4,1.91,3.3,4.5,1.91,3.2,4.33,1.95,3.3,4.75
396,2015-01-06,Juventus,Inter,1.44,4.33,8,1.44,4.33,8,1.5,4,6.1,1.44,4.33,8,1.44,4.33,7.5,1.44,4.4,9.5
397,2015-01-06,Milan,Sassuolo,1.62,3.8,6,1.62,3.7,5.5,1.6,3.7,5.4,1.62,3.9,5.5,1.61,3.6,6,1.65,3.75,6.5
398,2015-01-06,Palermo,Cagliari,1.95,3.5,4,1.95,3.4,3.8,1.9,3.3,4,1.91,3.5,4.2,2,3.25,4,2,3.5,4.2
399,2015-01-06,Parma,Fiorentina,4,3.5,1.95,4,3.25,1.95,3.9,3.35,1.9,4,3.4,2,4,3.25,2,4.2,3.3,2.05
400,2015-01-06,Udinese,Roma,4.2,3.5,1.91,3.9,3.3,1.95,3.8,3.45,1.9,4.5,3.4,1.9,4.2,3.25,1.95,4.6,3.4,1.95
401,2015-01-10,Sassuolo,Udinese,2.05,3.2,4,2.2,3.3,3.7,2.15,3.2,3.3,2.1,3.25,3.6,2.15,3.1,3.6,2.05,3.3,4.2
402,2015-01-10,Torino,Milan,2.63,3.2,2.7,2.8,3.2,2.8,2.75,3.2,2.5,2.75,3.2,2.6,2.8,3.1,2.62,2.8,3.1,2.9
403,2015-01-11,Atalanta,Chievo,2.05,3.2,4,2.25,3.2,3.7,2.1,3.2,3.4,2.1,3.2,3.75,2.15,3.1,3.6,2.2,3.12,4
404,2015-01-11,Cagliari,Cesena,1.67,3.75,5.5,1.72,3.9,5.25,1.65,3.6,5.1,1.66,3.6,5.5,1.67,3.6,5.5,1.65,3.9,6
405,2015-01-11,Fiorentina,Palermo,1.73,3.75,4.75,1.8,3.8,4.75,1.85,3.45,4,1.72,3.6,5,1.75,3.4,5,1.7,3.8,5.75
406,2015-01-11,Inter,Genoa,1.62,3.8,6,1.7,3.9,5.5,1.65,3.6,5.1,1.61,3.75,5.5,1.67,3.4,6,1.67,3.7,6.5
407,2015-01-11,Napoli,Juventus,2.9,3.25,2.5,2.9,3.3,2.6,2.75,3.3,2.4,2.9,3.3,2.4,2.8,3.1,2.62,3,3.2,2.62
408,2015-01-11,Roma,Lazio,2.1,3.3,3.75,2.15,3.4,3.75,2.1,3.2,3.4,1.9,3.4,4,2.15,3.1,3.6,2.1,3.3,4
409,2015-01-11,Sampdoria,Empoli,1.85,3.4,4.75,1.9,3.5,4.5,1.8,3.4,4.3,1.8,3.5,4.5,1.91,3.2,4.5,1.91,3.4,4.8
410,2015-01-11,Verona,Parma,2.38,3.25,3.1,2.45,3.2,3.2,2.3,3.1,3.1,2.25,3.3,3.2,2.4,3.1,3.1,2.38,3.25,3.4
411,2015-01-17,Empoli,Inter,3.5,3.25,2.2,3.2,3.3,2.2,3.2,3.2,2.2,3.75,3.25,2.1,3.5,3.1,2.2,3.8,3.25,2.2
412,2015-01-17,Palermo,Roma,3.6,3.3,2.15,3.3,3.3,2.15,3.3,3.3,2.1,3.75,3.4,2.05,3.6,3.1,2.15,4,3.4,2.1
413,2015-01-18,Cesena,Torino,4.75,3.3,1.85,4.1,3.3,1.91,3.8,3.45,1.9,4.5,3.25,1.9,4.5,3.2,1.91,5,3.3,1.91
414,2015-01-18,Chievo,Fiorentina,4,3.3,2,3.8,3.25,2,3.6,3.3,2,4.2,3.25,2,4,3.1,2.05,4.5,3.3,2
415,2015-01-18,Genoa,Sassuolo,2.3,3.2,3.3,2.4,3.2,2.9,2.2,3.15,3.25,2.2,3.25,3.4,2.4,3.1,3.1,2.38,3.12,3.5
416,2015-01-18,Juventus,Verona,1.18,7,17,1.2,6.5,12.5,1.18,6.5,14,1.18,7,17,1.17,6.5,19,1.17,7,22
417,2015-01-18,Lazio,Napoli,2.5,3.2,3,2.5,3.2,2.95,2.4,3.3,2.75,2.5,3.25,2.9,2.62,3.1,2.8,2.62,3.2,3
418,2015-01-18,Milan,Atalanta,1.53,4,7,1.57,3.9,5.75,1.55,3.9,5.6,1.53,4,7,1.57,3.6,7,1.55,4.1,7.5
419,2015-01-18,Parma,Sampdoria,2.6,3.1,2.88,2.65,3.1,2.7,2.6,3.2,2.6,2.6,3.2,2.8,2.7,3,2.8,2.7,3.1,3
420,2015-01-18,Udinese,Cagliari,2.2,3.3,3.4,2.2,3.1,3.4,2,3.3,3.6,2.1,3.3,3.7,2.2,3.1,3.5,2.2,3.3,3.75
421,2015-01-24,Cagliari,Sassuolo,2.3,3.25,3.25,2.3,3.2,3.1,2.2,3.3,3.1,2.25,3.3,3.25,2.3,3.2,3.2,2.3,3.3,3.5
422,2015-01-24,Lazio,Milan,1.85,3.4,4.33,2,3.3,3.75,2.1,3.3,3.3,1.95,3.4,4,1.95,3.2,4.2,1.95,3.4,4.5
423,2015-01-25,Fiorentina,Roma,2.4,3.2,3.1,2.5,3.2,3.1,2.5,3.3,2.65,2.4,3.25,3,2.5,3,3.1,2.45,3.25,3.25
424,2015-01-25,Inter,Torino,1.8,3.5,4.75,1.8,3.55,4.3,1.8,3.5,4.2,1.75,3.6,5,1.83,3.2,5,1.83,3.5,5.25
425,2015-01-25,Juventus,Chievo,1.17,7,19,1.15,6.75,19,1.15,7,15,1.15,7.5,19,1.14,7,26,1.15,8,31
426,2015-01-25,Parma,Cesena,1.62,3.6,6.5,1.65,3.6,5.4,1.6,3.7,5.4,1.61,3.75,6,1.67,3.4,6,1.62,3.8,7
427,2015-01-25,Sampdoria,Palermo,2,3.3,4,2.05,3.2,3.7,2.1,3.3,3.3,2,3.3,4,2.05,3.1,4,2,3.4,4.3
428,2015-01-25,Verona,Atalanta,2.5,3.2,3,2.5,3,2.95,2.6,3.2,2.6,2.4,3.2,3.1,2.5,3,3.1,2.55,3.2,3.12
429,2015-01-26,Empoli,Udinese,2,3.3,3.8,2.05,3.2,3.7,2.1,3.3,3.3,2,3.25,4,2.05,3.1,4,2,3.25,4.6
430,2015-01-26,Napoli,Genoa,1.4,5,7.5,1.42,4.25,7.7,1.4,4.4,7.3,1.4,4.5,8.5,1.4,4.5,8,1.36,5,10.5
431,2015-01-31,Genoa,Fiorentina,3.4,3.4,2.15,3.2,3.2,2.25,3.2,3.2,2.2,3.3,3.3,2.2,3.4,3.1,2.25,3.6,3.3,2.25
432,2015-01-31,Roma,Empoli,1.44,4.2,8.5,1.5,3.8,7,1.45,4,7,1.4,4.33,8.5,1.5,4,7,1.45,4.5,9
433,2015-02-01,Atalanta,Cagliari,2.2,3.2,3.5,2.25,3.1,3.3,2.2,3.2,3.2,2.15,3.3,3.5,2.25,3.1,3.4,2.25,3.2,3.75
434,2015-02-01,Cesena,Lazio,7.5,3.8,1.53,6,4,1.53,6.1,4,1.5,7,4,1.5,7,3.75,1.53,8,4.2,1.5
435,2015-02-01,Chievo,Napoli,5.25,3.6,1.73,5,3.3,1.75,4.7,3.6,1.7,5.5,3.8,1.61,5.5,3.5,1.7,5.75,3.7,1.73
436,2015-02-01,Milan,Parma,1.53,4,7,1.57,3.9,5.75,1.53,3.85,6,1.53,4,6.5,1.55,4,6,1.53,4.2,7.5
437,2015-02-01,Palermo,Verona,1.8,3.5,4.75,1.83,3.6,4,1.8,3.5,4.2,1.8,3.6,4.5,1.83,3.4,4.5,1.8,3.7,5
438,2015-02-01,Sassuolo,Inter,3.1,3.3,2.38,2.95,3.2,2.4,2.85,3.2,2.4,3.1,3.3,2.3,3.1,3.1,2.4,3.4,3.2,2.4
439,2015-02-01,Torino,Sampdoria,2.05,3.1,4.2,2.15,3.1,3.5,2.1,3.2,3.4,2.15,3.2,3.6,2.15,3,3.8,2.2,3,4.2
440,2015-02-01,Udinese,Juventus,8,4.33,1.44,7.25,4.1,1.45,7,4,1.45,7.5,4.33,1.44,8,4.2,1.44,9,4.4,1.45
441,2015-02-07,Juventus,Milan,1.33,5,10,1.36,4.75,8,1.4,4.4,7.3,1.33,5,10,1.36,4.5,10,1.36,4.8,11.5
442,2015-02-07,Verona,Torino,3.1,3.1,2.5,2.85,3.1,2.5,2.75,3.3,2.4,2.87,3.25,2.5,3,3.1,2.5,3.2,3.2,2.5
443,2015-02-08,Cagliari,Roma,4,3.4,2,3.75,3.25,2,3.6,3.3,2,4.2,3.5,1.9,3.75,3.2,2.1,4.2,3.3,2.05
444,2015-02-08,Empoli,Cesena,1.53,4,7,1.57,3.75,6,1.5,4,6.1,1.57,3.8,6.5,1.57,3.8,6,1.55,4,7.5
445,2015-02-08,Fiorentina,Atalanta,1.5,4.2,7,1.5,3.9,6.75,1.47,4,6.6,1.5,4,7,1.5,3.75,8,1.5,4.33,8
446,2015-02-08,Inter,Palermo,1.8,3.5,4.75,1.8,3.5,4.33,1.8,3.5,4.2,1.8,3.6,4.5,1.83,3.4,4.5,1.8,3.7,5
447,2015-02-08,Napoli,Udinese,1.36,5,8.5,1.36,4.75,8,1.35,4.8,7.6,1.35,5,9,1.4,4.5,8,1.33,5.25,11
448,2015-02-08,Sampdoria,Sassuolo,1.8,3.5,4.75,1.8,3.4,4.5,1.75,3.5,4.5,1.8,3.5,4.75,1.8,3.3,5,1.8,3.5,5.5
449,2015-02-09,Lazio,Genoa,1.57,4,6,1.57,3.75,6,NA,NA,NA,1.53,4,6.5,1.57,3.8,6,1.57,4.1,7
450,2015-02-11,Parma,Chievo,2.6,3.1,2.9,2.6,3,2.85,2.5,3.2,2.75,2.5,3.1,2.9,2.45,3.1,3,2.63,3,3
451,2015-02-14,Palermo,Napoli,4,3.3,2,3.7,3.3,2,3.5,3.3,2.05,3.75,3.5,2,3.8,3.25,2.05,4.1,3.5,2
452,2015-02-14,Sassuolo,Fiorentina,3.3,3.3,2.25,3.2,3.2,2.25,3.2,3.2,2.2,3.2,3.4,2.25,3.2,3.2,2.3,3.4,3.3,2.38
453,2015-02-15,Atalanta,Inter,3.4,3.25,2.25,3.2,3.2,2.25,3,3.2,2.3,3.4,3.3,2.2,3.3,3.3,2.2,3.75,3.2,2.25
454,2015-02-15,Cesena,Juventus,15,6,1.22,13,5.25,1.25,10,5.2,1.27,15,6,1.22,15,5,1.25,15,6.25,1.25
455,2015-02-15,Chievo,Sampdoria,2.63,3.1,2.75,2.8,3,2.65,2.75,3.2,2.5,2.75,3.1,2.75,2.7,3,2.8,2.88,3,2.9
456,2015-02-15,Genoa,Verona,1.85,3.6,4.33,1.91,3.25,4.2,1.9,3.3,4,1.83,3.5,4.5,1.95,3.3,4,1.92,3.5,4.5
457,2015-02-15,Milan,Empoli,1.75,3.6,5,1.75,3.5,4.6,1.75,3.5,4.5,1.75,3.6,5,1.8,3.3,5,1.8,3.5,5.4
458,2015-02-15,Roma,Parma,1.29,5.5,11,1.29,5.25,9.75,1.27,5.2,10,1.28,5.5,12,1.29,5,12,1.25,6,13
459,2015-02-15,Torino,Cagliari,1.73,3.6,5,1.75,3.5,4.6,1.7,3.6,4.7,1.75,3.6,4.75,1.83,3.2,5,1.8,3.6,5.25
460,2015-02-15,Udinese,Lazio,3.1,3.25,2.38,2.95,3.2,2.4,2.9,3.3,2.3,3.2,3.3,2.3,3.1,3.1,2.4,3.3,3.2,2.45
461,2015-02-20,Juventus,Atalanta,1.17,7,19,1.19,6.25,14,1.22,5.5,12,1.2,6.5,15,1.18,6.5,15,1.18,7.5,22
462,2015-02-22,Empoli,Chievo,2,3.2,4.2,2,3.25,3.8,2.15,3,3.5,1.9,3.25,4.33,2,3.2,4,2,3.2,4.33
463,2015-02-22,Lazio,Palermo,1.6,3.8,6,1.67,3.5,5.25,1.7,3.6,4.7,1.57,4,6,1.67,3.4,6,1.62,4,6.5
464,2015-02-22,Milan,Cesena,1.44,4.33,8,1.44,4,8.25,1.42,4.4,7.2,1.4,4.5,9,1.44,4.33,7,1.4,4.6,10.5
465,2015-02-22,Verona,Roma,5,3.6,1.75,4.2,3.6,1.8,4.7,3.6,1.7,5,3.6,1.72,5,3.2,1.8,5.5,3.75,1.73
466,2015-02-22,Fiorentina,Torino,1.75,3.6,5,1.83,3.5,4.2,1.75,3.5,4.5,1.8,3.5,4.75,1.83,3.1,5,1.8,3.6,5.25
467,2015-02-23,Cagliari,Inter,3.3,3.25,2.3,3,3.3,2.3,2.75,3.3,2.4,3.3,3.4,2.2,3.25,3.1,2.3,3.5,3.25,2.3
468,2015-02-23,Napoli,Sassuolo,1.5,4,7.5,1.55,4,5.75,1.45,4,7,1.5,4.2,6.5,1.57,3.75,6,1.5,4.4,7.5
469,2015-02-24,Sampdoria,Genoa,2.38,3.2,3.2,2.4,3.2,2.95,2.5,3.1,2.8,2.37,3.3,3.1,2.4,3.1,3.1,2.4,3.2,3.4
470,2015-02-28,Chievo,Milan,3,3.1,2.5,2.9,3.1,2.5,2.85,3.2,2.4,3.1,3.1,2.45,2.9,3.1,2.5,3.2,3.1,2.55
471,2015-03-01,Atalanta,Sampdoria,2.5,3.1,3,2.5,3.2,2.8,2.5,3.3,2.65,2.5,3.2,3,2.5,3.1,2.9,2.55,3.1,3.25
472,2015-03-01,Cagliari,Verona,1.95,3.5,4,2,3.3,3.7,2,3.3,3.6,2.05,3.4,3.75,2,3.2,4,2.05,3.5,4
473,2015-03-01,Cesena,Udinese,3,3.1,2.5,2.9,3.2,2.45,2.75,3.3,2.4,3.1,3.2,2.37,3.1,3.1,2.4,3.3,3.1,2.5
474,2015-03-01,Inter,Fiorentina,2.15,3.4,3.4,2.15,3.25,3.4,2.2,3.2,3.2,2.2,3.3,3.4,2.25,3.1,3.4,2.2,3.4,3.6
475,2015-03-01,Palermo,Empoli,2.3,3.1,3.3,2.3,3.2,3.1,2,3.3,3.6,2.15,3.3,3.5,2.3,3.1,3.3,2.25,3.25,3.6
476,2015-03-01,Sassuolo,Lazio,3.25,3.25,2.2,3.2,3.2,2.25,3.2,3.2,2.2,3.4,3.3,2.2,3.3,3.2,2.25,3.7,3.3,2.2
477,2015-03-01,Torino,Napoli,3.2,3.3,2.3,3.1,3.2,2.3,3,3.2,2.3,3.25,3.25,2.3,3.3,3.1,2.3,3.5,3.3,2.3
478,2015-03-02,Roma,Juventus,3.3,3.3,2.25,3.1,3.2,2.3,3,3.2,2.3,3.25,3.25,2.25,3.1,3.1,2.4,3.4,3.25,2.38
479,2015-03-07,Milan,Verona,1.55,4,6.5,1.67,3.7,5,1.6,3.7,5.4,1.6,3.8,6,1.67,3.3,6,1.57,3.9,6.25
480,2015-03-07,Sampdoria,Cagliari,1.85,3.5,4.5,1.85,3.4,4.33,1.85,3.35,4.2,1.83,3.5,4.5,1.83,3.5,4.33,1.83,3.4,4.8
481,2015-03-08,Cesena,Palermo,3.4,3.25,2.25,2.9,3.2,2.4,2.9,3.3,2.3,3.3,3.3,2.25,3.1,3.1,2.4,3.3,3.2,2.3
482,2015-03-08,Chievo,Roma,4.75,3.4,1.85,4.33,3.4,1.85,4.2,3.5,1.8,5,3.4,1.8,5,3.1,1.85,5.2,3.3,1.8
483,2015-03-08,Empoli,Genoa,2.15,3.3,3.6,2.25,3.2,3.2,2.2,3.2,3.2,2.2,3.25,3.3,2.25,3.1,3.4,2.15,3.2,3.7
